,price,make,model,year,title_status,mileage,color,vin,state,country
1667,34500,ford,f-150,2019,clean vehicle,25046.0,white,  1ftew1e54kfb48392,mi, usa
1668,25000,ford,edge,2019,clean vehicle,22318.0,black,  2fmpk4k95kbc01949,va, usa
1669,36000,ford,f-150,2019,clean vehicle,17301.0,gray,  1ftew1e53kkd48767,mi, usa
1670,23700,ford,edge,2019,clean vehicle,27413.0,gray,  2fmpk3k98kbb62817,va, usa
1671,28600,ford,explorer,2019,clean vehicle,39733.0,silver,  1fm5k8gt7kgb48943,mi, usa
1672,23500,ford,door,2013,clean vehicle,74195.0,brown,  1ftfw1et6dke81934,ok, usa
1673,25300,ford,explorer,2019,clean vehicle,44383.0,silver,  1fm5k8f8xkgb26965,mi, usa
1674,24900,ford,flex,2019,clean vehicle,19151.0,white,  2fmhk6d81kba20559,va, usa
1676,23400,ford,fusion,2020,clean vehicle,2452.0,gray,  3fa6p0hd6lr110753,mi, usa
1677,14600,ford,fusion,2019,clean vehicle,36252.0,silver,  3fa6p0lu2kr180496,va, usa
1678,25500,ford,f-150,2019,clean vehicle,27136.0,silver,  1ftew1c47kfb18880,va, usa
1679,14700,ford,fusion,2019,clean vehicle,35951.0,white,  3fa6p0lu8kr117368,va, usa
1680,33700,ford,f-150,2019,clean vehicle,35221.0,white,  1ftew1e53kfa65102,va, usa
1681,33400,ford,f-150,2019,clean vehicle,33808.0,gray,  1ftew1e57kfb48077,va, usa
1682,34000,ford,f-150,2019,clean vehicle,32022.0,black,  1ftew1e54kfb47744,mi, usa
1683,17500,ford,fusion,2019,clean vehicle,34173.0,white,  3fa6p0ruxkr138018,va, usa
1684,14100,ford,fusion,2019,clean vehicle,24272.0,white,  3fa6p0lu1kr225363,mi, usa
1685,30000,ford,f-150,2019,clean vehicle,19055.0,black,  1ftew1e52kfb46754,va, usa
1686,16500,ford,fusion,2019,clean vehicle,34822.0,red,  3fa6p0d98kr187124,mi, usa
1687,30600,ford,f-150,2019,clean vehicle,15422.0,gray,  1ftew1e57kfc11954,va, usa
1688,12800,ford,ecosport,2019,clean vehicle,24765.0,silver,  maj3s2ke8kc268152,nv, usa
1689,26000,ford,wagon,2019,clean vehicle,23019.0,white,  1fbzx2zm3kkb24344,va, usa
1691,28500,ford,ranger,2019,clean vehicle,16509.0,white,  1fter4fh6kla60107,va, usa
1692,24300,ford,edge,2019,clean vehicle,18762.0,silver,  2fmpk4k96kbc37150,nv, usa
1693,29000,ford,explorer,2019,clean vehicle,28854.0,no_color,  1fm5k7f88kgb11648,tx, usa
1694,15300,ford,escape,2019,clean vehicle,17392.0,black,  1fmcu0gdxkub80752,nv, usa
1695,27900,ford,mustang,2019,clean vehicle,13558.0,white,  1fa6p8cf9k5108973,nm, usa
1696,24700,ford,edge,2019,clean vehicle,27082.0,black,  2fmpk4k90kbb55589,nv, usa
1697,14400,ford,escape,2019,clean vehicle,17510.0,black,  1fmcu0f72kub34778,tx, usa
1698,15000,ford,ecosport,2019,clean vehicle,24662.0,white,  maj6s3kl3kc251132,nv, usa
1699,17200,ford,door,2014,clean vehicle,96076.0,black,  1ftfw1ct0efc61704,fl, usa
1700,12800,ford,ecosport,2019,clean vehicle,22858.0,white,  maj3s2ke1kc286878,nv, usa
1702,2800,ford,door,2013,clean vehicle,110748.0,gray,  1fadp3k22dl187362,fl, usa
1703,16200,ford,escape,2019,clean vehicle,25090.0,black,  1fmcu9gdxkub80402,nv, usa
1704,25200,ford,escape,2020,clean vehicle,7.0,black,  1fmcu9f61lua48374,va, usa
1705,34800,ford,max,2019,clean vehicle,34277.0,silver,  1fmjk1ht9kea27962,nv, usa
1707,26000,ford,door,2017,clean vehicle,99923.0,white,  1ft8w3bt6hee98746,tx, usa
1708,40600,ford,expedition,2019,clean vehicle,39170.0,white,  1fmju1kt0kea17775,nv, usa
1710,5000,ford,door,2015,clean vehicle,80612.0,black,  1fadp3f2xfl240127,tx, usa
1711,36400,ford,max,2019,clean vehicle,36616.0,black,  1fmjk1jt7kea20244,nv, usa
1712,7500,ford,door,2015,clean vehicle,92165.0,white,  1fmcu9gx8fuc81762,tx, usa
1713,14700,ford,escape,2019,clean vehicle,44778.0,silver,  1fmcu0gd3kub29710,nv, usa
1715,6400,ford,door,2013,clean vehicle,91652.0,red,  3fa6p0hr1dr126940,tx, usa
1716,41100,ford,expedition,2019,clean vehicle,35801.0,silver,  1fmju1kt4kea43604,nv, usa
1717,23000,ford,door,2013,clean vehicle,88781.0,white,  1ft7w2bt3deb85914,tx, usa
1718,13900,ford,escape,2019,clean vehicle,36978.0,blue,  1fmcu0gd2kub10601,nv, usa
1720,34800,ford,max,2019,clean vehicle,35233.0,white,  1fmjk1ht3kea17945,nv, usa
1722,16300,ford,escape,2019,clean vehicle,37044.0,white,  1fmcu9hdxkub65946,nv, usa
1723,18800,ford,escape,2019,clean vehicle,15835.0,green,  1fmcu9gd1kub80952,va, usa
1725,40900,ford,max,2019,clean vehicle,41928.0,black,  1fmjk1kt6kea28110,nv, usa
1727,12800,ford,door,2017,clean vehicle,33763.0,red,  3fa6p0hd6hr205675,wi, usa
1728,25500,ford,explorer,2019,clean vehicle,29850.0,gray,  1fm5k7f81kgb42773,nv, usa
1729,17800,ford,escape,2019,clean vehicle,26675.0,black,  1fmcu9gd2kub09873,va, usa
1730,25700,ford,f-150,2019,clean vehicle,17828.0,black,  1ftew1c51kke08595,nv, usa
1731,17200,ford,escape,2019,clean vehicle,29632.0,white,  1fmcu9gd2kua07649,va, usa
1732,35000,ford,srw,2019,clean vehicle,11544.0,white,  1ft7w2b66kee46377,nj, usa
1733,28800,ford,f-150,2019,clean vehicle,21976.0,white,  1ftew1c50kke09205,nv, usa
1734,39200,ford,max,2019,clean vehicle,43617.0,black,  1fmjk1jt7kea20776,tn, usa
1735,13600,ford,escape,2019,clean vehicle,49254.0,gray,  1fmcu9gdxkua14655,pa, usa
1736,24200,ford,f-150,2019,clean vehicle,51589.0,black,  1ftew1e43kkc41032,nv, usa
1738,26500,ford,f-150,2019,clean vehicle,11734.0,gray,  1ftex1e51kkd09298,pa, usa
1739,24700,ford,explorer,2019,clean vehicle,41628.0,silver,  1fm5k7f87kgb11625,nv, usa
1740,12600,ford,focus,2017,clean vehicle,15075.0,gray,  1fadp3m2xhl322025,nj, usa
1741,31800,ford,f-150,2019,clean vehicle,26591.0,red,  1ftew1e58kkd14212,nv, usa
1742,24500,ford,f-150,2019,clean vehicle,22906.0,white,  1ftew1ebxkkd48349,nv, usa
1743,26000,ford,f-150,2019,clean vehicle,33462.0,white,  1ftew1c52kfa20803,va, usa
1744,21000,ford,f-150,2017,clean vehicle,32747.0,gray,  1ftex1ep6hfa52321,pa, usa
1745,22500,ford,f-150,2019,clean vehicle,33717.0,white,  1ftew1c50kkc38522,nv, usa
1746,7700,ford,door,2017,clean vehicle,85218.0,black,  3fa6p0hd5hr138812,pa, usa
1747,23100,ford,f-150,2019,clean vehicle,23512.0,red,  1ftew1c57kkc38467,nv, usa
1748,9200,ford,door,2017,clean vehicle,57853.0,white,  3fa6p0h78hr355815,pa, usa
1749,19600,ford,mustang,2019,clean vehicle,33324.0,gray,  1fatp8uh2k5158763,nv, usa
1750,11700,ford,door,2016,clean vehicle,23803.0,black,  1fmcu9gx9gub00752,pa, usa
1751,27300,ford,mustang,2019,clean vehicle,31260.0,blue,  1fatp8ff1k5179289,nv, usa
1752,14300,ford,edge,2016,clean vehicle,69428.0,white,  2fmpk4j8xgbc53478,pa, usa
1753,23600,ford,transit,2019,clean vehicle,15755.0,white,  1ftyr2cm5kka60432,nv, usa
1754,6200,ford,door,2016,clean vehicle,90946.0,gray,  3fa6p0g74gr199577,pa, usa
1755,22400,ford,wagon,2019,clean vehicle,51370.0,white,  1fbzx2zm0kka60182,nv, usa
1756,5700,ford,door,2016,clean vehicle,99941.0,black,  3fa6p0g70gr318340,pa, usa
1757,23600,ford,transit,2019,clean vehicle,15456.0,white,  1ftyr2cm5kka75108,nv, usa
1759,37500,ford,srw,2019,clean vehicle,2382.0,silver,  1ft7w2bt5kef24315,nv, usa
1760,10700,ford,van,2016,clean vehicle,99544.0,white,  1ftye1ym1gkb56631,pa, usa
1761,31900,ford,srw,2019,clean vehicle,21546.0,black,  1ft7w2b6xkee55356,nv, usa
1762,31600,ford,mustang,2019,clean vehicle,16293.0,black,  1fa6p8cf1k5144124,ga, usa
1763,12600,ford,escape,2018,clean vehicle,40375.0,gray,  1fmcu0gd0juc90126,nv, usa
1765,3900,ford,fiesta,2018,clean vehicle,363.0,blue,  3fadp4bj2jm136595,nv, usa
1766,13000,ford,edge,2015,clean vehicle,59656.0,gray,  2fmpk3j80fbb14677,fl, usa
1767,11800,ford,ecosport,2018,clean vehicle,37878.0,black,  maj3p1ve4jc210836,nv, usa
1768,24600,ford,edge,2019,clean vehicle,20628.0,black,  2fmpk3k94kbb62331,ga, usa
1769,14500,ford,door,2014,clean vehicle,71205.0,black,  1ftfw1cf3efa59580,fl, usa
1770,24300,ford,explorer,2018,clean vehicle,26186.0,silver,  1fm5k7f8xjga57221,nv, usa
1771,12300,ford,fusion,2018,clean vehicle,38157.0,white,  3fa6p0lu9jr269920,nv, usa
1772,14800,ford,door,2016,clean vehicle,30325.0,blue,  1fa6p8am4g5301086,nj, usa
1773,17100,ford,mustang,2018,clean vehicle,31561.0,silver,  1fatp8uhxj5166415,nv, usa
1774,6800,ford,door,2016,clean vehicle,66655.0,no_color,  1fadp3f20gl369771,nj, usa
1775,20300,ford,explorer,2018,clean vehicle,19029.0,blue,  1fm5k8b89jga75379,ct, usa
1776,26300,ford,f-150,2018,clean vehicle,11739.0,silver,  1ftew1eb4jfc37481,ny, usa
1777,22500,ford,door,2016,clean vehicle,50423.0,silver,  1ftew1cg0gke04837,nv, usa
1778,41200,ford,srw,2019,clean vehicle,25638.0,gray,  1ft7w2bt2kee85523,tn, usa
1779,20400,ford,door,2017,clean vehicle,59798.0,gray,  1fm5k7f8xhgd79206,fl, usa
1781,12100,ford,escape,2017,clean vehicle,32284.0,silver,  1fmcu0f78huc53640,ny, usa
1782,24000,ford,door,2016,clean vehicle,40371.0,blue,  1ftew1cf8gke70396,fl, usa
1783,9500,ford,escape,2017,clean vehicle,107569.0,white,  1fmcu9gd8hub34463,ny, usa
1784,9000,ford,door,2017,clean vehicle,96451.0,silver,  3fa6p0g71hr143386,nj, usa
1785,9800,ford,escape,2017,clean vehicle,94851.0,white,  1fmcu9gd4huc53644,nj, usa
1786,7800,ford,door,2017,clean vehicle,108727.0,silver,  3fa6p0g79hr143393,ct, usa
1787,17200,ford,f-150,2017,clean vehicle,91979.0,white,  1ftew1e80hfb12444,ny, usa
1788,18800,ford,explorer,2017,clean vehicle,76258.0,gray,  1fm5k8d81hgd05701,ny, usa
1790,7000,ford,door,2013,clean vehicle,104764.0,gray,  1fahp2f87dg198571,fl, usa
1792,23400,ford,transit,2019,clean vehicle,13822.0,white,  1ftyr1zm9kka71256,tx, usa
1793,30700,ford,transit,2019,clean vehicle,5250.0,white,  1ftbw3xm3kka93802,tx, usa
1794,15600,ford,escape,2019,clean vehicle,33451.0,black,  1fmcu0gd0kub64172,sc, usa
1795,22600,ford,f-150,2019,clean vehicle,14291.0,white,  1ftmf1c5xkkc79283,tx, usa
1796,22900,ford,f-150,2019,clean vehicle,16725.0,white,  1ftmf1c53kkc79075,sc, usa
1797,22800,ford,f-150,2019,clean vehicle,13002.0,white,  1ftmf1c58kkc79282,tx, usa
1798,22700,ford,f-150,2019,clean vehicle,18902.0,white,  1ftmf1c59kkd07753,sc, usa
1799,23000,ford,f-150,2019,clean vehicle,9732.0,white,  1ftmf1c53kkd08302,tx, usa
1800,22700,ford,f-150,2019,clean vehicle,18947.0,white,  1ftmf1c57kkc79077,sc, usa
1801,23000,ford,f-150,2019,clean vehicle,8402.0,white,  1ftmf1c5xkkd07941,nc, usa
1802,34400,ford,f-150,2019,clean vehicle,17450.0,gray,  1ftew1e5xkfc48223,sc, usa
1803,36500,ford,srw,2016,clean vehicle,53986.0,gray,  1ft8x3bt7gea37597,nv, usa
1804,23100,ford,f-150,2019,clean vehicle,15848.0,white,  1ftmf1c57kkc78933,sc, usa
1805,23300,ford,f-150,2019,clean vehicle,10770.0,white,  1ftmf1c57kkd07962,sc, usa
1806,22600,ford,f-150,2019,clean vehicle,14587.0,white,  1ftmf1c58kkd07940,nc, usa
1807,4500,ford,door,2016,clean vehicle,98625.0,gray,  1fa6p0hd9g5118807,ms, usa
1808,23000,ford,f-150,2019,clean vehicle,10916.0,white,  1ftmf1c54kkd38537,nc, usa
1809,8000,ford,door,2014,clean vehicle,107173.0,white,  1fm5k7f82ega78361,ms, usa
1810,11500,ford,fiesta,2019,clean vehicle,10134.0,silver,  3fadp4bj9km116331,nc, usa
1811,9400,ford,door,2017,clean vehicle,43056.0,no_color,  3fa6p0h73hr103244,sc, usa
1812,23000,ford,f-150,2019,clean vehicle,10655.0,white,  1ftmf1c55kkd38546,nc, usa
1814,22600,ford,transit,2019,clean vehicle,14231.0,white,  1ftyr1ym9kka50814,nc, usa
1815,23000,ford,transit,2019,clean vehicle,8985.0,white,  1ftyr1zm1kka42480,nc, usa
1816,5200,ford,door,2016,clean vehicle,84338.0,black,  1fadp3k25gl216776,sc, usa
1817,19200,ford,door,2017,clean vehicle,104290.0,gray,  1ftew1ep7hkd92670,tx, usa
1818,10100,ford,door,2017,clean vehicle,45592.0,red,  3fa6p0h77hr214525,tx, usa
1819,6200,ford,door,2015,clean vehicle,103960.0,black,  3fa6p0h71fr175122,sc, usa
1820,14000,ford,explorer,2016,clean vehicle,110333.0,white,  1fm5k7dh8ggd26344,tx, usa
1822,9200,ford,door,2016,clean vehicle,49094.0,red,  1fa6p8am2g5230129,tx, usa
1823,14700,ford,door,2016,clean vehicle,97526.0,black,  1fm5k7d82gga51375,tx, usa
1824,3000,ford,door,2014,clean vehicle,87420.0,silver,  1fadp3f22el318074,sc, usa
1825,30200,ford,door,2015,clean vehicle,67052.0,red,  1ftfw1eg8ffa33385,tx, usa
1826,3800,ford,door,2013,clean vehicle,58913.0,black,  1fadp3k26dl359277,sc, usa
1828,21500,ford,van,2015,clean vehicle,14482.0,no_color,  1fbzx2cm3fka83325,tx, usa
1829,4900,ford,door,2016,clean vehicle,57084.0,white,  3fadp4bj3gm105087,ca, usa
1830,23000,ford,expedition,2017,clean vehicle,90251.0,silver,  1fmju2at7hea52412,co, usa
1831,11200,ford,door,2014,clean vehicle,97320.0,no_color,  1zvbp8cf7e5320703,tx, usa
1832,10400,ford,door,2014,clean vehicle,80652.0,white,  1fadp3l99el442649,ca, usa
1833,13200,ford,door,2014,clean vehicle,99816.0,black,  1ftfx1ct4efc92709,tx, usa
1834,5200,ford,door,2013,clean vehicle,115429.0,silver,  1fmcu0gx7dua39893,tx, usa
1835,10500,ford,door,2015,clean vehicle,85549.0,red,  1fmcu9j90fuc00490,nj, usa
1836,11900,ford,bus,2013,clean vehicle,83030.0,white,  1fbne3bl8dda45318,ca, usa
1838,23500,ford,door,2013,clean vehicle,80090.0,white,  1ft8w3b64dea40501,ca, usa
1839,4700,ford,door,2013,clean vehicle,118593.0,white,  1ftex1cm3dfa94061,tx, usa
1841,22000,ford,door,2015,clean vehicle,53507.0,white,  1ft7w2b69feb06680,co, usa
1842,14000,ford,door,2013,clean vehicle,48408.0,black,  1ftfw1et7dkf11233,co, usa
1843,9200,ford,door,2013,clean vehicle,109672.0,white,  1ft7x2a68deb25801,tx, usa
1844,23300,ford,edge,2019,clean vehicle,28549.0,silver,  2fmpk4k93kbc22718,mn, usa
1845,21700,ford,door,2012,clean vehicle,114500.0,green,  1ft8w3bt9cea39011,tx, usa
1846,11200,ford,door,2012,clean vehicle,67140.0,blue,  1zvbp8cfxc5274121,tx, usa
1847,11300,ford,escape,2018,clean vehicle,42168.0,gray,  1fmcu0f79jud41148,nc, usa
1848,4200,ford,cutaway,2015,salvage insurance,80032.0,color:,  1fdfe4fs3fda25516,il, usa
1849,10900,ford,focus,2018,clean vehicle,52240.0,green,  1fadp3n27jl252178,nc, usa
1851,10500,ford,door,2014,salvage insurance,119689.0,white,  1fdrf3bt6eea35761,id, usa
1853,12500,ford,door,2016,salvage insurance,100947.0,white,  1fdrf3bt4gec18045,id, usa
1854,15900,ford,escape,2019,clean vehicle,26040.0,white,  1fmcu0gd7kuc06417,mn, usa
1857,24700,ford,edge,2019,clean vehicle,31794.0,blue,  2fmpk4k99kbb55946,fl, usa
1860,29000,ford,door,2017,clean vehicle,42291.0,black,  1ftew1eg4hfa66124,tn, usa
1861,16800,ford,escape,2019,clean vehicle,13155.0,white,  1fmcu0gd2kuc33587,fl, usa
1863,16500,ford,escape,2019,clean vehicle,18454.0,white,  1fmcu0gd3kub08839,fl, usa
1864,10000,ford,d,2016,salvage insurance,16694.0,white,  nm0ls7f70g1257651,tx, usa
1865,27900,ford,explorer,2019,clean vehicle,28922.0,gray,  1fm5k7f81kgb41445,fl, usa
1866,23700,ford,edge,2019,clean vehicle,23534.0,gray,  2fmpk3k91kbb56583,fl, usa
1867,20000,ford,dr,2012,salvage insurance,24581.0,color:,  3frxw7fe4cv310949,ca, usa
1870,15600,ford,escape,2019,clean vehicle,28669.0,black,  1fmcu0gd0kub14114,fl, usa
1871,25000,ford,explorer,2017,clean vehicle,32454.0,red,  1fm5k8d85hga74740,mi, usa
1872,28500,ford,explorer,2019,clean vehicle,21800.0,black,  1fm5k7f83kgb41513,fl, usa
1874,19990,ford,doors,2016,clean vehicle,23796.0,black,  1fa6p8th6g5218050,ct, usa
1875,34400,ford,max,2019,clean vehicle,42506.0,gray,  1fmjk1ht4kea17579,fl, usa
1876,30999,ford,doors,2016,clean vehicle,6249.0,shadow black,  1fa6p8cf1g5209884,ct, usa
1877,41000,ford,expedition,2019,clean vehicle,47496.0,black,  1fmju1kt8kea27843,fl, usa
1878,27999,ford,doors,2016,clean vehicle,10700.0,gray,  1fa6p8cf8g5263621,ma, usa
1879,42000,ford,expedition,2019,clean vehicle,39604.0,black,  1fmju1kt7kea17627,fl, usa
1881,29795,ford,doors,2016,clean vehicle,7275.0,triple yellow tri-coat,  1fa6p8cf2g5223518,ct, usa
1882,24700,ford,edge,2019,clean vehicle,8806.0,black,  2fmpk4j94kbc24835,fl, usa
1883,13995,ford,doors,2016,clean vehicle,105115.0,gray,  1fa6p8th8g5255908,nj, usa
1884,2900,ford,door,2015,clean vehicle,57340.0,silver,  3fadp4aj6fm132638,fl, usa
1885,35400,ford,max,2019,clean vehicle,36167.0,white,  1fmjk1ht1kea42603,fl, usa
1886,24549,ford,doors,2016,clean vehicle,44941.0,shadow black,  1fatp8ffxg5291869,ny, usa
1887,8900,ford,door,2014,clean vehicle,53102.0,silver,  1fmcu0gx4eub39564,fl, usa
1888,15800,ford,escape,2019,clean vehicle,26637.0,black,  1fmcu0gd4kub08736,fl, usa
1889,18500,ford,doors,2016,clean vehicle,45814.0,black,  1fa6p8thxg5208671,ny, usa
1890,32000,ford,f-150,2019,clean vehicle,17310.0,red,  1ftfw1e55kkd19095,mn, usa
1891,28300,ford,explorer,2019,clean vehicle,24116.0,gray,  1fm5k7f82kgb41597,fl, usa
1892,10500,ford,d,2019,salvage insurance,14128.0,blue,  maj3s2ge4kc278721,fl, usa
1893,24970,ford,doors,2016,clean vehicle,49882.0,green,  1fa6p8cf8g5225189,ny, usa
1894,13800,ford,fusion,2019,clean vehicle,38964.0,blue,  3fa6p0luxkr109398,mn, usa
1895,2580,ford,door,2012,clean vehicle,102705.0,white,  3fahp0ga5cr113207,fl, usa
1897,2500,ford,door,2012,salvage insurance,98620.0,white,  1fahp3j23cl241544,in, usa
1898,28990,ford,doors,2016,clean vehicle,15825.0,triple yellow tri-coat,  1fatp8ff0g5296868,ma, usa
1900,33800,ford,door,2014,clean vehicle,100255.0,white,  1ft7w2bt0eea41481,ky, usa
1904,16700,ford,fusion,2019,clean vehicle,36896.0,black,  3fa6p0ru2kr118068,mn, usa
1905,34700,ford,door,2013,clean vehicle,77281.0,white,  1ft7w2btxdea14898,ky, usa
1906,28900,ford,f-150,2019,clean vehicle,24795.0,black,  1ftew1e59kfc47399,fl, usa
1907,30800,ford,doors,2016,clean vehicle,16771.0,ruby red metallic tinted clearcoat,  1fa6p8cf0g5204627,nj, usa
1908,27100,ford,f-150,2019,clean vehicle,28692.0,silver,  1ftew1e54kkc88465,mn, usa
1909,13388,ford,door,2012,clean vehicle,113821.0,black,  1ftfw1cf3cfc75961,la, usa
1910,26000,ford,f-150,2019,clean vehicle,19793.0,blue,  1ftew1eb6kfb83943,fl, usa
1911,17900,ford,doors,2016,clean vehicle,27940.0,shadow black,  1fa6p8am3g5250504,ma, usa
1912,23400,ford,flex,2019,clean vehicle,24987.0,black,  2fmhk6d8xkba20365,mn, usa
1913,29800,ford,mustang,2016,clean vehicle,18367.0,blue,  1fa6p8cf3g5242238,il, usa
1914,23700,ford,flex,2019,clean vehicle,14109.0,gray,  2fmhk6d88kba29775,fl, usa
1916,33995,ford,doors,2016,clean vehicle,27369.0,black,  1fa6p8cf5g5235498,nj, usa
1917,23500,ford,flex,2019,clean vehicle,30208.0,white,  2fmhk6d86kba05247,mn, usa
1918,32500,ford,explorer,2019,clean vehicle,24024.0,black,  1fm5k8gt5kgb41683,fl, usa
1919,2500,ford,door,2016,salvage insurance,64999.0,blue,  3fadp4bjxgm137986,ms, usa
1920,39000,ford,f-150,2019,clean vehicle,8404.0,black,  1ftfw1e54kfc34435,mn, usa
1921,11000,ford,focus,2018,clean vehicle,8884.0,gray,  1fadp3e23jl254221,ma, usa
1922,32500,ford,explorer,2019,clean vehicle,24126.0,black,  1fm5k8gt2kgb41298,fl, usa
1924,26900,ford,f-150,2019,clean vehicle,31713.0,black,  1ftew1e59kkc89708,mn, usa
1925,11200,ford,edge,2016,clean vehicle,109996.0,gray,  2fmpk4j97gbb67005,ny, usa
1926,21000,ford,doors,2018,clean vehicle,6821.0,red,  1fa6p8thxj5164792,ny, usa
1927,32000,ford,f-150,2019,clean vehicle,17867.0,red,  1ftfw1e5xkfb51429,mn, usa
1928,7300,ford,door,2016,clean vehicle,110253.0,black,  3fa6p0g72gr397705,ct, usa
1929,12800,ford,escape,2018,clean vehicle,39364.0,black,  1fmcu0gd3jub60681,mo, usa
1930,24190,ford,doors,2018,clean vehicle,4018.0,blue,  1fatp8uh7j5182314,ma, usa
1931,29100,ford,f-150,2019,clean vehicle,21054.0,red,  1ftew1e49kfc10392,mn, usa
1932,29000,ford,door,2017,clean vehicle,48309.0,red,  1ft7w2b60hee77178,ma, usa
1933,17300,ford,door,2016,clean vehicle,68666.0,black,  1fm5k8d82ggc60329,ny, usa
1934,19888,ford,doors,2018,clean vehicle,34071.0,ingot silver metallic,  1fatp8uh2j5132890,nj, usa
1935,31000,ford,f-150,2019,clean vehicle,13600.0,white,  1ftfw1e50kfb96721,mn, usa
1936,37200,ford,door,2017,clean vehicle,44956.0,black,  1ft7w2bt4hee52015,ma, usa
1937,8600,ford,door,2016,clean vehicle,72607.0,silver,  1fmcu0f77gub25484,nj, usa
1938,24857,ford,doors,2018,clean vehicle,33815.0,shadow black,  1fatp8uh3j5157023,ma, usa
1939,23500,ford,flex,2019,clean vehicle,31491.0,gray,  2fmhk6d85kba09063,mn, usa
1940,26100,ford,f-150,2018,clean vehicle,32149.0,white,  1ftew1cb3jfc81295,ms, usa
1941,10800,ford,hybrid,2016,clean vehicle,26654.0,blue,  1fadp5au1gl114180,ny, usa
1942,20995,ford,doors,2018,clean vehicle,36637.0,white,  1fa6p8th1j5167452,ny, usa
1943,29300,ford,f-150,2019,clean vehicle,17000.0,white,  1ftew1e4xkfc10403,mn, usa
1944,33100,ford,f-150,2018,clean vehicle,15960.0,gray,  1ftew1ep2jfb83786,ms, usa
1945,13800,ford,door,2016,clean vehicle,40774.0,gray,  1fahp2e84gg136518,nj, usa
1946,19498,ford,doors,2018,clean vehicle,40338.0,black,  1fatp8uh1j5115336,ny, usa
1947,14900,ford,fusion,2019,clean vehicle,40505.0,gray,  3fa6p0cd0kr117056,mn, usa
1948,8700,ford,door,2016,clean vehicle,30735.0,black,  1fadp3k28gl330142,ma, usa
1949,20600,ford,mustang,2019,clean vehicle,33965.0,gray,  1fatp8uhxk5148658,fl, usa
1950,5000,ford,door,2018,salvage insurance,7339.0,white,  1ftex1c53jkd88586,ok, usa
1951,19995,ford,doors,2018,clean vehicle,42470.0,white,  1fa6p8th8j5115591,ny, usa
1952,14900,ford,fusion,2019,clean vehicle,40670.0,silver,  3fa6p0cd1kr110357,mn, usa
1953,19500,ford,door,2016,clean vehicle,41233.0,black,  1ftbf2b61ged08196,ma, usa
1954,24500,ford,wagon,2019,clean vehicle,13162.0,white,  1fbzx2zm7kka48532,fl, usa
1955,15000,ford,fusion,2018,clean vehicle,38744.0,white,  3fa6p0d97jr219835,ca, usa
1956,26985,ford,doors,2018,clean vehicle,14023.0,black,  1fa6p8cf4j5145797,ny, usa
1957,31000,ford,f-150,2019,clean vehicle,9741.0,white,  1ftfw1e52kfb85249,mn, usa
1958,24300,ford,explorer,2017,clean vehicle,31017.0,silver,  1fm5k7d82hgb82470,ms, usa
1959,16800,ford,fusion,2019,clean vehicle,37786.0,gray,  3fa6p0d97kr118571,fl, usa
1960,17200,ford,mustang,2018,clean vehicle,32415.0,white,  1fatp8uh2j5132629,ca, usa
1961,34995,ford,doors,2018,clean vehicle,10421.0,ruby red,  1fa6p8cf2j5161626,ny, usa
1962,24300,ford,wagon,2019,clean vehicle,29305.0,white,  1fbzx2zm0kka75345,mn, usa
1963,26400,ford,explorer,2017,clean vehicle,51309.0,white,  1fm5k7fh2hgb04056,ms, usa
1964,16800,ford,fusion,2019,clean vehicle,38001.0,black,  3fa6p0d98kr138974,fl, usa
1965,15500,ford,escape,2018,clean vehicle,18849.0,black,  1fmcu9hd7jua30891,ca, usa
1966,19440,ford,doors,2018,clean vehicle,43269.0,silver,  1fatp8uh0j5124044,ny, usa
1967,16700,ford,fusion,2019,clean vehicle,36989.0,silver,  3fa6p0ru2kr117017,mn, usa
1968,29000,ford,door,2017,clean vehicle,29320.0,blue,  1ftew1ep9hkc82719,al, usa
1969,16100,ford,hybrid,2019,clean vehicle,34244.0,white,  3fa6p0ru4kr181558,fl, usa
1970,17200,ford,mustang,2018,clean vehicle,32938.0,white,  1fatp8uh9j5132644,ca, usa
1971,20950,ford,doors,2018,clean vehicle,40793.0,black,  1fatp8uh6j5142578,nh, usa
1973,29400,ford,mustang,2019,clean vehicle,25011.0,white,  1fatp8ff0k5161477,fl, usa
1975,32999,ford,doors,2018,clean vehicle,6881.0,shadow black,  1fa6p8cf3j5172103,nj, usa
1976,6600,ford,door,2014,clean vehicle,80423.0,orange,  3fa6p0hd9er326468,nj, usa
1978,28300,ford,ranger,2019,clean vehicle,15436.0,white,  1fter4fh5kla45887,fl, usa
1979,12000,ford,door,2017,salvage insurance,104665.0,white,  1ftfx1ef8hkd03259,ca, usa
1980,32999,ford,doors,2018,clean vehicle,16194.0,royal crimson metallic tinted clearcoat,  1fa6p8cf0j5118581,nj, usa
1981,12600,ford,door,2014,clean vehicle,48188.0,black,  1fm5k8d84egc31539,nj, usa
1982,5200,ford,focus,2017,clean vehicle,65164.0,red,  1fadp3j22hl268403,al, usa
1983,20500,ford,mustang,2019,clean vehicle,35930.0,black,  1fatp8uh8k5109583,fl, usa
1985,35999,ford,doors,2018,clean vehicle,13674.0,kona blue metallic,  1fa6p8cf1j5126821,nj, usa
1986,41000,ford,srw,2019,clean vehicle,9235.0,silver,  1ft7w2bt7kee46393,mn, usa
1987,33100,ford,door,2017,clean vehicle,103002.0,red,  1ftew1ef2hfb30250,ms, usa
